*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.6.000 -Release  SEP 21, 2026 21:32:41

*RUN   1        : Continuous Flooding (CF)  RICER048 BDAR2601    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : BDAR2601 RI BORO RICE CF VS AWD (ARONGHATA)
 DATA PATH      : C:\DSSAT48\Rice\
 TREATMENT  1   : Continuous Flooding (CF)  RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-45 45-60   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2026 099    85    84  15.0     3  0.10   173   254     0   120     0   426     0   0.0 0.000    60 0.000 0.000 0.000 0.000 0.000   1.76   0.00  57.1  0.00  0.00  0.60  1.27  0.77  0.24  0.02  0.02     93      0   1228
 2026 100    86    85  15.0     3  0.11   177   272     0   123     0   449     0   0.0 0.000    60 0.000 0.000 0.000 0.000 0.000   1.73   0.00  59.4  0.00  0.00  0.60  1.27  0.77  0.24  0.02  0.02     96      0   1245
 2026 101    87    86  15.0     3  0.11   182   291     0   126     0   473     0   0.0 0.000    60 0.000 0.000 0.000 0.000 0.000   1.66   0.00  61.9  0.00  0.00  0.60  1.27  0.78  0.25  0.02  0.02    100      0   1261
 2026 102    88    87  15.0     3  0.12   187   312     0   129     0   498     0   0.0 0.000    60 0.000 0.000 0.000 0.000 0.000   1.60   0.00  63.7  0.00  0.00  0.60  1.28  0.79  0.26  0.02  0.02    103      0   1277
 2026 103    89    88  15.0     3  0.12   191   332     0   132     0   523     0   0.0 0.000    60 0.000 0.000 0.000 0.000 0.000   1.57   0.00  64.6  0.00  0.00  0.60  1.29  0.81  0.27  0.03  0.02    106      0   1293
 2026 104    90    89  16.0     3  0.13   195   348     0   135     0   543     0   0.0 0.000    60 0.000 0.000 0.000 0.000 0.000   1.54   0.00  65.1  0.00  0.00  0.60  1.30  0.82  0.28  0.03  0.03    109      0   1309
 2026 105    91    90  16.0     4  0.13   195   371     0   137     0   566     0   0.0 0.000    59 0.000 0.000 0.000 0.000 0.000   1.52   0.00  64.8  0.00  0.00  0.60  1.30  0.83  0.29  0.03  0.03    112      0   1325
 2026 106    92    91  16.0     4  0.13   195   387     0   139     0   582     0   0.0 0.000    59 0.000 0.000 0.000 0.000 0.000   1.51   0.00  64.5  0.00  0.00  0.60  1.31  0.84  0.30  0.03  0.03    116      0   1342
 2026 107    93    92  16.0     4  0.13   195   408     0   141     0   603     0   0.0 0.000    59 0.000 0.000 0.000 0.000 0.000   1.51   0.00  64.2  0.00  0.00  0.60  1.32  0.84  0.30  0.03  0.03    119      0   1359
 2026 108    94    93  16.0     4  0.12   195   432     0   144     0   627     0   0.0 0.000    59 0.000 0.000 0.000 0.000 0.000   1.48   0.00  63.8  0.00  0.00  0.60  1.32  0.85  0.31  0.03  0.03    122      0   1375
 2026 109    95    94  16.0     4  0.12   195   451     0   146     0   646     0   0.0 0.000    59 0.000 0.000 0.000 0.000 0.000   1.46   0.00  63.5  0.00  0.00  0.60  1.33  0.86  0.32  0.04  0.03    126      0   1391
 2026 110    96    95  16.0     4  0.12   195   472     0   148     0   667     0   0.0 0.000    58 0.000 0.000 0.000 0.000 0.000   1.45   0.00  63.2  0.00  0.00  0.60  1.34  0.87  0.32  0.04  0.04    129      0   1407
 2026 111    97    96  16.0     4  0.12   195   489     0   150     0   684     0   0.0 0.000    58 0.000 0.000 0.000 0.000 0.000   1.45   0.00  62.8  0.00  0.00  0.60  1.35  0.88  0.33  0.04  0.04    133      0   1422
 2026 112    98    97  16.0     5  0.12   195   451    25   150    59   705   102  57.8 0.036    58 0.000 0.000 0.000 0.000 0.000   1.50  43.28  62.5  0.00  0.00  0.60  1.36  0.89  0.33  0.04  0.04    136     11   1437
 2026 113    99    98  16.0     5  0.12   195   466    32   151    66   727   130  50.7 0.045    58 0.000 0.000 0.000 0.000 0.000   1.45  49.31  62.1  0.00  0.00  0.60  1.36  0.89  0.34  0.04  0.04    139     23   1452
 2026 114   100    99  16.0     5  0.12   195   481    39   152    72   748   156  46.3 0.052    58 0.000 0.000 0.000 0.000 0.000   1.40  53.95  61.8  0.00  0.00  0.60  1.37  0.89  0.34  0.04  0.04    143     34   1467
 2026 115   101   100  16.0     5  0.12   195   496    46   153    80   770   185  43.0 0.060    58 0.000 0.000 0.000 0.000 0.000   1.35  58.07  61.4  0.00  0.00  0.60  1.37  0.90  0.34  0.05  0.04    146     45   1483
 2026 116   102   101  16.0     5  0.12   195   508    53   154    86   789   212  40.7 0.067    58 0.000 0.000 0.000 0.000 0.000   1.31  61.40  61.0  0.00  0.00  0.60  1.38  0.90  0.35  0.05  0.04    150     57   1499
 2026 117   103   102  16.0     5  0.12   194   506    69   154   102   802   275  37.1 0.086    58 0.000 0.000 0.000 0.000 0.000   1.29  67.31  60.7  0.00  0.00  0.60  1.38  0.91  0.35  0.05  0.04    153     68   1516
 2026 118   104   103  16.0     5  0.12   194   505    86   154   119   819   342  34.8 0.104    58 0.000 0.000 0.000 0.000 0.000   1.27  71.93  60.4  0.00  0.00  0.60  1.38  0.91  0.35  0.05  0.04    157     80   1534
 2026 119   105   104  16.0     5  0.12   194   504   101   154   135   833   406  33.2 0.122    58 0.000 0.000 0.000 0.000 0.000   1.25  75.24  60.0  0.00  0.00  0.60  1.38  0.91  0.35  0.05  0.05    160     92   1552
 2026 120   106   105  16.0     5  0.12   194   509   116   155   150   852   465  32.2 0.137    58 0.000 0.000 0.000 0.000 0.000   1.22  77.71  59.6  0.00  0.00  0.60  1.37  0.92  0.35  0.05  0.05    164    103   1570
 2026 121   107   106  16.0     5  0.11   194   514   131   155   164   872   523  31.4 0.150    58 0.000 0.000 0.000 0.000 0.000   1.19  79.66  59.1  0.00  0.00  0.60  1.37  0.92  0.35  0.05  0.05    168    115   1587
 2026 122   108   107  16.0     5  0.11   194   520   145   156   178   892   579  30.8 0.162    58 0.000 0.000 0.000 0.000 0.000   1.15  81.25  58.7  0.00  0.00  0.60  1.37  0.93  0.36  0.05  0.05    171    126   1604
 2026 123   109   108  16.0     5  0.11   194   527   158   157   192   913   634  30.3 0.174    58 0.000 0.000 0.000 0.000 0.000   1.12  82.61  58.2  0.00  0.00  0.60  1.37  0.94  0.36  0.05  0.05    175    138   1622
 2026 124   110   109  16.0     5  0.11   194   533   172   157   205   933   688  29.9 0.184    58 0.000 0.000 0.000 0.000 0.000   1.09  83.75  57.6  0.00  0.00  0.60  1.36  0.94  0.36  0.05  0.05    179    150   1640
 2026 125   111   110  16.0     5  0.11   194   537   185   158   218   949   739  29.5 0.195    58 0.000 0.000 0.000 0.000 0.000   1.06  84.70  57.1  0.00  0.00  0.60  1.36  0.95  0.37  0.05  0.05    182    162   1657
 2026 126   112   111  16.0     5  0.11   194   544   197   158   230   968   788  29.2 0.204    58 0.000 0.000 0.000 0.000 0.000   1.03  85.52  56.6  0.00  0.00  0.60  1.36  0.95  0.37  0.05  0.05    186    174   1674
 2026 127   113   112  16.0     5  0.11   194   549   209   158   243   985   837  29.0 0.212    58 0.000 0.000 0.000 0.000 0.000   1.00  86.25  56.0  0.00  0.00  0.60  1.35  0.96  0.37  0.05  0.05    190    185   1692
 2026 128   114   113  16.0     5  0.11   194   556   221   159   254  1005   883  28.8 0.220    58 0.000 0.000 0.000 0.000 0.000   0.97  86.88  55.4  0.00  0.00  0.60  1.35  0.96  0.37  0.05  0.05    193    197   1709
 2026 129   115   114  16.0     5  0.11   194   562   232   159   266  1022   929  28.6 0.227    58 0.000 0.000 0.000 0.000 0.000   0.94  87.44  54.8  0.00  0.00  0.60  1.34  0.97  0.38  0.05  0.05    197    209   1727
 2026 130   116   115  16.0     5  0.10   194   567   243   159   277  1037   974  28.4 0.235    58 0.000 0.000 0.000 0.000 0.000   0.92  87.95  54.1  0.00  0.00  0.60  1.34  0.98  0.38  0.05  0.05    201    221   1745
 2026 131   117   116  16.0     5  0.10   194   572   254   160   288  1053  1017  28.3 0.241    58 0.000 0.000 0.000 0.000 0.000   0.89  88.39  53.5  0.00  0.00  0.60  1.34  0.98  0.38  0.06  0.05    205    233   1762
 2026 132   118   117  16.0     5  0.10   194   578   265   160   298  1069  1058  28.2 0.247    58 0.000 0.000 0.000 0.000 0.000   0.86  88.80  52.8  0.00  0.00  0.60  1.33  0.98  0.38  0.06  0.05    209    245   1779
 2026 133   119   118  16.0     5  0.10   190   578   279   160   312  1080  1115  28.0 0.258    58 0.000 0.000 0.000 0.000 0.000   0.84  89.31  53.1  0.00  0.00  0.60  1.33  0.99  0.39  0.06  0.05    213    257   1797
 2026 134   120   119  16.0     6  0.10   190   578   279   160   312  1080  1115  28.0 0.258    58 0.000 0.000 0.000 0.000 0.000   0.84  89.31  53.1  0.00  0.00  0.60  1.33  0.99  0.39  0.06  0.05    213    257   1815
 2026 135   121   120  16.0    20  0.10   190   578   279   160   312  1080  1115  28.0 0.258    58 0.000 0.000 0.000 0.000 0.000   0.84  89.31  53.1  0.00  0.00  0.60  1.32  1.00  0.39  0.06  0.05    213    257   1815
